,C1,C2,C3,C4,C5,C6,C7,C8,Timestamp,effort
3975,172992.296875,-16389.658203125,201521.375,188542.53125,180400.0625,157616.59375,173440.421875,205014.59375,1154794.3531883,2.0
3976,173008.84375,-16424.943359375,201497.8125,188516.96875,180421.328125,157627.125,173460.5,205033.234375,1154808.3551883001,2.0
3977,173020.4375,-16437.626953125,201489.90625,188507.15625,180431.8125,157637.1875,173469.375,205042.0,1154818.3571883002,2.0
3978,173016.328125,-16427.13671875,201500.34375,188516.6875,180420.46875,157640.578125,173457.59375,205027.984375,1154823.3591883,2.0
3979,173003.359375,-16396.810546875,201521.75,188537.421875,180400.671875,157637.28125,173435.140625,205001.28125,1154828.3611883002,2.0
3980,172986.53125,-16356.3271484375,201547.6875,188561.9375,180372.59375,157625.59375,173405.28125,204968.671875,1154840.3631883,2.0
3981,172970.546875,-16322.7099609375,201568.296875,188581.390625,180343.84375,157609.53125,173381.015625,204943.53125,1154852.3651883001,2.0
3982,172964.265625,-16304.5419921875,201579.546875,188594.65625,180334.875,157598.234375,173375.953125,204937.484375,1154863.3671883002,2.0
3983,172966.453125,-16313.267578125,201570.671875,188587.828125,180341.546875,157594.21875,173386.109375,204947.203125,1154871.3691883,2.0
3984,172976.609375,-16352.369140625,201543.3125,188560.9375,180368.390625,157600.5625,173410.8125,204972.71875,1154878.3711883002,2.0
3985,172998.0625,-16394.234375,201515.21875,188532.1875,180403.484375,157615.828125,173444.0,205006.578125,1154883.3731883,2.0
3986,173013.65625,-16430.998046875,201490.09375,188505.234375,180420.796875,157622.640625,173459.125,205022.40625,1154888.3751883002,2.0
3987,173021.71875,-16450.216796875,201477.265625,188491.171875,180421.328125,157624.890625,173458.546875,205022.984375,1154893.3771883002,2.0
3988,173021.0,-16441.6796875,201486.75,188497.703125,180409.5,157625.125,173449.53125,205010.8125,1154903.3791883,2.0
3989,173011.125,-16412.689453125,201508.6875,188517.96875,180387.1875,157619.6875,173423.5,204983.3125,1154913.3811883002,2.0
3990,172989.0625,-16377.5458984375,201531.0,188539.671875,180355.234375,157603.90625,173392.796875,204952.078125,1154919.3831883,2.0
3991,172976.328125,-16336.490234375,201556.375,188565.375,180335.734375,157594.03125,173374.390625,204934.53125,1154924.3851883002,2.0
3992,172969.890625,-16316.5107421875,201569.859375,188578.8125,180332.15625,157587.59375,173369.953125,204931.234375,1154928.3871883,2.0
3993,172971.75,-16324.85546875,201563.671875,188573.671875,180346.65625,157589.984375,173385.0625,204945.25,1154936.3891883001,2.0
3994,172979.1875,-16364.8623046875,201533.765625,188545.53125,180370.25,157593.65625,173406.1875,204967.953125,1154941.3911883002,2.0
3995,173002.453125,-16404.677734375,201508.21875,188520.03125,180402.59375,157611.25,173441.140625,205005.390625,1154949.3931883,2.0
3996,173020.140625,-16434.193359375,201491.09375,188500.90625,180422.5625,157625.359375,173463.265625,205026.3125,1154953.3951883002,2.0
3997,173033.96875,-16447.259765625,201485.28125,188492.171875,180435.15625,157637.328125,173476.140625,205038.671875,1154958.3971883,2.0
3998,173036.078125,-16434.908203125,201495.953125,188501.953125,180428.90625,157642.578125,173471.515625,205035.046875,1154967.3991883001,2.0
3999,173011.9375,-16412.546875,201510.40625,188515.59375,180395.046875,157627.125,173438.375,205001.5625,1154973.4011883002,2.0
4000,172991.765625,-16373.587890625,201538.734375,188542.34375,180368.15625,157617.734375,173409.34375,204973.765625,1154986.4031883,2.0
4001,172980.234375,-16323.04296875,201573.109375,188577.71875,180353.046875,157613.921875,173393.9375,204956.9375,1154992.4051883002,2.0
4002,172969.59375,-16300.775390625,201586.21875,188592.984375,180340.734375,157606.0,173385.96875,204948.734375,1155001.4071883,2.0
4003,172971.84375,-16305.0185546875,201580.984375,188591.453125,180351.328125,157607.390625,173400.84375,204963.65625,1155007.4091883001,2.0
4004,172981.90625,-16337.9208984375,201559.28125,188570.46875,180378.03125,157615.34375,173427.125,204990.9375,1155014.4111883002,2.0
4005,172990.015625,-16391.279296875,201521.328125,188531.375,180399.484375,157616.53125,173444.390625,205011.390625,1155019.4131883,2.0
4006,173008.84375,-16422.94140625,201500.109375,188509.921875,180420.703125,157626.796875,173461.984375,205033.140625,1155025.4151883002,2.0
4007,173020.625,-16434.623046875,201493.484375,188503.140625,180424.515625,157635.09375,173468.078125,205042.4375,1155039.4171883,2.0
4008,173020.046875,-16424.513671875,201501.203125,188509.390625,180415.359375,157638.71875,173462.453125,205038.375,1155046.4191883001,2.0
4009,173008.9375,-16395.380859375,201522.890625,188531.328125,180397.34375,157634.84375,173443.1875,205017.453125,1155053.4211883002,2.0
4010,172989.90625,-16359.8076171875,201546.78125,188554.015625,180369.6875,157621.0625,173411.578125,204985.59375,1155061.4231883,2.0
4011,172979.65625,-16313.0302734375,201578.78125,188585.6875,180352.375,157615.828125,173393.171875,204967.0,1155070.4251883002,2.0
4012,172967.265625,-16296.3876953125,201587.40625,188596.75,180343.21875,157604.8125,173381.15625,204956.3125,1155082.4271883,2.0
4013,172973.703125,-16301.1572265625,201583.6875,188594.890625,180362.625,157610.578125,173396.796875,204971.671875,1155088.4291883002,2.0
4014,172989.96875,-16332.4365234375,201562.140625,188573.859375,180387.859375,157621.109375,173422.359375,204998.046875,1155093.4311883,2.0
4015,173005.59375,-16385.556640625,201523.515625,188536.71875,180410.078125,157625.640625,173446.53125,205021.6875,1155103.4331883,2.0
4016,173023.671875,-16416.408203125,201503.78125,188515.546875,180431.4375,157638.09375,173472.609375,205049.203125,1155107.4351883002,2.0
4017,173035.59375,-16430.37890625,201497.953125,188506.90625,180439.453125,157647.53125,173483.296875,205060.984375,1155116.4371883,2.0
4018,173034.640625,-16426.517578125,201501.296875,188508.484375,180428.71875,157645.53125,173474.953125,205048.828125,1155121.4391883002,2.0
4019,173020.765625,-16395.5234375,201525.09375,188530.609375,180404.875,157639.46875,173451.875,205022.640625,1155126.4411883,2.0
4020,173001.828125,-16354.9912109375,201552.75,188558.703125,180370.96875,157626.453125,173417.96875,204987.84375,1155132.4431883001,2.0
4021,172979.328125,-16324.4736328125,201570.578125,188576.578125,180339.984375,157605.234375,173382.875,204953.359375,1155137.4451883002,2.0
4022,172965.3125,-16307.83203125,201578.359375,188584.296875,180327.90625,157592.59375,173367.09375,204939.671875,1155142.4471883,2.0
4023,172965.3125,-16321.1357421875,201565.53125,188574.484375,180336.3125,157588.828125,173372.34375,204946.296875,1155147.4491883002,2.0
4024,172986.28125,-16354.3720703125,201543.875,188552.921875,180371.453125,157601.234375,173402.1875,204976.96875,1155151.4511883,2.0
4025,173012.09375,-16393.900390625,201520.703125,188526.9375,180409.015625,157619.0625,173437.609375,205012.390625,1155158.4531883001,2.0
4026,173027.71875,-16428.28125,201498.484375,188502.484375,180431.34375,157632.03125,173460.453125,205034.609375,1155168.4551883002,2.0
4027,173037.59375,-16446.400390625,201487.421875,188490.703125,180437.0625,157639.234375,173467.375,205039.484375,1155175.4571883,2.0
4028,173042.359375,-16437.341796875,201497.953125,188498.703125,180429.953125,157644.671875,173462.75,205032.796875,1155179.4591883002,2.0
4029,173034.734375,-16405.345703125,201524.46875,188522.890625,180409.875,157645.296875,173443.71875,205011.765625,1155184.4611883,2.0
4030,173016.46875,-16362.7158203125,201555.65625,188553.265625,180386.28125,157637.1875,173414.734375,204981.296875,1155189.4631883001,2.0
4031,172998.15625,-16322.99609375,201579.5,188579.0625,180369.015625,157623.875,173388.546875,204955.265625,1155193.4651883002,2.0
4032,172982.328125,-16303.8271484375,201590.234375,188589.5,180356.46875,157612.015625,173374.625,204939.53125,1155197.4671883,2.0
4033,172982.234375,-16311.361328125,201584.265625,188583.203125,180357.625,157607.140625,173382.390625,204948.5,1155202.4691883002,2.0
4034,172998.359375,-16347.0283203125,201559.234375,188560.65625,180382.421875,157614.78125,173412.484375,204978.109375,1155210.4711883,2.0
4035,173024.25,-16391.326171875,201530.484375,188531.375,180420.09375,157630.515625,173450.78125,205015.59375,1155214.4731883002,2.0
4036,173042.75,-16420.69921875,201511.84375,188511.625,180443.59375,157646.15625,173474.90625,205039.90625,1155219.4751883002,2.0
4037,173047.890625,-16438.533203125,201501.296875,188498.421875,180445.5,157650.921875,173478.71875,205044.484375,1155225.4771883,2.0
4038,173049.28125,-16432.001953125,201508.0625,188502.375,180439.640625,157653.203125,173473.609375,205038.765625,1155232.4791883002,2.0
4039,173042.21875,-16403.962890625,201529.578125,188522.546875,180424.421875,157651.875,173457.3125,205020.640625,1155243.4811883,2.0
4040,173024.625,-16364.2421875,201559.375,188550.921875,180397.4375,157641.09375,173430.515625,204991.796875,1155252.4831883002,2.0
4041,173005.078125,-16321.8994140625,201585.75,188578.578125,180369.453125,157627.171875,173403.09375,204965.90625,1155257.4851883,2.0
4042,172989.25,-16299.3447265625,201598.71875,188593.890625,180355.859375,157617.546875,173392.265625,204954.546875,1155262.4871883001,2.0
4043,172986.8125,-16306.736328125,201594.1875,188589.015625,180364.484375,157615.828125,173401.421875,204964.328125,1155269.4891883002,2.0
4044,172996.296875,-16339.828125,201569.53125,188565.65625,180388.375,157621.453125,173428.078125,204991.265625,1155274.4911883,2.0
4045,173014.328125,-16385.556640625,201537.828125,188532.953125,180420.328125,157633.5625,173457.875,205022.640625,1155279.4931883002,2.0
4046,173035.546875,-16412.974609375,201522.75,188516.15625,180446.890625,157650.78125,173483.15625,205050.0625,1155284.4951883,2.0
4047,173038.078125,-16433.3828125,201508.015625,188501.28125,180446.640625,157652.296875,173481.34375,205051.015625,1155288.4971883001,2.0
4048,173035.109375,-16431.23828125,201510.125,188502.328125,180436.203125,157651.640625,173471.046875,205040.765625,1155294.4991883002,2.0
4049,173026.15625,-16401.72265625,201533.0625,188523.3125,180417.21875,157649.578125,173453.96875,205022.984375,1155304.5011883,2.0
4050,173010.9375,-16355.75390625,201566.4375,188557.125,180391.71875,157642.625,173428.359375,204996.328125,1155311.5031883002,2.0
4051,172995.203125,-16312.1240234375,201594.765625,188585.640625,180371.265625,157630.890625,173404.46875,204971.625,1155317.5051883,2.0
4052,172988.765625,-16283.7998046875,201612.734375,188604.328125,180365.390625,157627.03125,173397.84375,204965.8125,1155321.5071883001,2.0
4053,172978.75,-16301.0126953125,201596.5625,188590.078125,180365.109375,157616.34375,173398.28125,204967.46875,1155326.5091883002,2.0
4054,172983.46875,-16340.3525390625,201566.390625,188561.609375,180385.796875,157617.4375,173416.390625,204989.265625,1155333.5111883,2.0
4055,173006.75,-16376.115234375,201543.3125,188540.0,180424.609375,157637.609375,173451.015625,205024.5,1155339.5131883002,2.0
4056,173017.5625,-16406.34765625,201522.84375,188520.40625,180444.125,157649.203125,173470.46875,205043.859375,1155346.5151883,2.0
4057,173018.140625,-16426.802734375,201506.734375,188503.046875,180446.3125,157650.203125,173469.75,205042.953125,1155352.5171883001,2.0
4058,173015.046875,-16425.896484375,201506.296875,188500.90625,180435.828125,157646.8125,173458.5,205028.9375,1155356.5191883002,2.0
4059,173007.5625,-16401.1015625,201522.75,188518.5,180415.5625,157641.328125,173440.328125,205009.53125,1155360.5211883,2.0
4060,172994.6875,-16357.708984375,201556.28125,188551.875,180390.0,157633.1875,173415.640625,204983.453125,1155370.5231883002,2.0
4061,172972.359375,-16322.2333984375,201576.40625,188571.90625,180359.765625,157614.671875,173387.453125,204954.265625,1155375.5251883,2.0
4062,172971.703125,-16294.5283203125,201594.8125,188591.40625,180357.625,157613.71875,173385.359375,204952.40625,1155380.5271883002,2.0
4063,172966.984375,-16309.3583984375,201579.78125,188578.671875,180363.109375,157606.0,173390.796875,204957.46875,1155386.5291883,2.0
4064,172979.609375,-16346.2646484375,201552.078125,188552.359375,180392.421875,157613.484375,173420.40625,204990.796875,1155391.5311883,2.0
4065,173005.84375,-16390.134765625,201523.953125,188525.125,180433.15625,157633.375,173461.40625,205033.375,1155400.5331883002,2.0
4066,173030.484375,-16427.328125,201501.78125,188499.515625,180461.234375,157650.53125,173493.40625,205064.796875,1155405.5351883,2.0
4067,173050.46875,-16435.720703125,201500.578125,188494.984375,180472.828125,157667.890625,173511.953125,205083.390625,1155413.5371883002,2.0
4068,173055.328125,-16423.275390625,201513.171875,188505.390625,180462.765625,157672.515625,173506.1875,205077.09375,1155420.5391883,2.0
4069,173047.5625,-16396.189453125,201535.25,188527.171875,180440.15625,157668.078125,173483.921875,205054.40625,1155435.5411883001,2.0
4070,173027.484375,-16363.908203125,201555.9375,188547.296875,180406.875,157652.015625,173449.15625,205021.21875,1155452.5431883002,2.0
4071,173016.28125,-16322.328125,201583.171875,188575.0,180380.703125,157639.5625,173424.59375,204996.984375,1155474.5451883,2.0
4072,173010.609375,-16294.0986328125,201602.203125,188594.3125,180370.78125,157633.234375,173414.390625,204985.921875,1155493.5471883002,2.0
4073,173016.46875,-16289.759765625,201606.53125,188600.46875,180384.125,157638.859375,173424.03125,204994.328125,1155523.5491883,2.0
4074,173024.0,-16326.380859375,201579.546875,188574.1875,180403.390625,157640.1875,173440.0,205010.390625,1155536.5511883001,2.0
4075,173044.265625,-16379.787109375,201541.96875,188536.859375,180439.0625,157647.90625,173472.046875,205043.53125,1155570.5531883002,2.0
4076,173065.875,-16416.408203125,201519.234375,188510.109375,180463.953125,157659.171875,173499.890625,205070.421875,1155634.5551883,2.0
4077,173073.265625,-16435.099609375,201507.640625,188497.046875,180464.0,157663.171875,173502.609375,205072.234375,1155665.5571883002,2.0
4078,173072.59375,-16424.943359375,201518.515625,188506.390625,180454.1875,157667.21875,173493.453125,205062.46875,1155679.5591883,2.0
4079,173063.484375,-16386.701171875,201549.453125,188535.328125,180433.765625,157667.375,173473.09375,205041.0,1155687.5611883001,2.0
4080,173035.546875,-16347.314453125,201575.546875,188563.078125,180398.15625,157650.921875,173435.515625,205002.421875,1155702.5631883002,2.0
4081,173008.796875,-16316.84375,201590.03125,188579.15625,180365.484375,157625.6875,173400.28125,204965.5625,1155717.5651883,2.0
4082,172998.640625,-16298.962890625,201600.0,188589.5,180355.46875,157613.8125,173386.734375,204952.546875,1155729.5671883002,2.0
4083,172998.109375,-16305.49609375,201594.1875,188583.734375,180365.015625,157610.578125,173393.84375,204958.9375,1155742.5691883,2.0
4084,173008.65625,-16336.15625,201573.484375,188563.65625,180389.46875,157617.296875,173418.5,204983.21875,1155755.5711883001,2.0
4085,173025.15625,-16377.4033203125,201546.9375,188537.421875,180420.9375,157632.328125,173451.34375,205014.875,1155768.5731883002,2.0
4086,173044.265625,-16408.302734375,201527.09375,188518.265625,180446.078125,157648.71875,173479.390625,205042.09375,1155775.5751883,2.0
4087,173051.421875,-16424.181640625,201515.890625,188504.859375,180451.359375,157654.453125,173485.34375,205046.15625,1155780.5771883002,2.0
4088,173045.5625,-16418.314453125,201521.703125,188507.953125,180438.828125,157654.015625,173469.84375,205030.890625,1155791.5791883,2.0
4089,173033.15625,-16396.810546875,201538.875,188523.125,180415.84375,157645.484375,173447.53125,205007.859375,1155801.5811883002,2.0
4090,173017.5625,-16359.759765625,201563.328125,188549.96875,180388.375,157634.234375,173420.015625,204981.78125,1155806.5831883,2.0
4091,173005.796875,-16320.611328125,201587.984375,188574.140625,180368.734375,157622.546875,173397.28125,204960.171875,1155817.5851883,2.0
4092,173004.21875,-16289.5224609375,201609.0625,188595.75,180368.484375,157621.828125,173392.703125,204957.984375,1155824.5871883002,2.0
4093,172990.015625,-16296.865234375,201599.671875,188589.171875,180362.90625,157611.25,173387.6875,204953.3125,1155836.5891883,2.0
